Year,ZipCode,Building_Category,Current_Value,Current_Maintenance,Senior Population
2017,V6B,One Family Dwelling,2037246.913496215,295031.10188692657,148
2017,V6B,One Family Dwelling,1721490.875963057,286615.05443339,111
2017,V6B,One Family Dwelling,1697701.524826781,271914.85445153614,14
2017,V6B,One Family Dwelling,2303575.770893767,255513.82136177793,152
2017,V6B,One Family Dwelling,1842630.3292459194,325246.1100956816,23
2017,V6B,One Family Dwelling,1685902.6730631704,270689.9404037719,19
2017,V6B,Two Family Dwelling,1343393.2096486508,152108.81485043338,59
2017,V6B,Two Family Dwelling,1598611.2273604558,215368.86768949727,18
2017,V6B,Two Family Dwelling,1613004.5033636126,163160.77880796307,29
2017,V6B,Two Family Dwelling,1477912.2551329066,220837.2137457616,77
2017,V6B,Two Family Dwelling,1210329.951152307,181335.47150628484,63
2017,V6B,Two Family Dwelling,1247129.2110049797,180123.99326194637,71
2017,V6B,Two Family Dwelling,1402204.515354076,165394.4622242981,32
2017,V6B,Two Family Dwelling,1216849.8762773066,201253.8964862608,78
2017,V6B,Two Family Dwelling,1345006.9174831805,209577.58674347328,94
2017,V6B,Two Family Dwelling,1544816.8071826382,185506.33788273338,9
2017,V6B,Two Family Dwelling,1672590.0354689474,187261.7663627891,101
2017,V6B,Two Family Dwelling,1377296.7227150165,175728.9349950359,26
2017,V6B,Two Family Dwelling,1171695.0587155947,165924.92697359767,24
2017,V6B,Two Family Dwelling,1565582.962162384,180160.0662457174,109
2017,V6B,Two Family Dwelling,1334561.9592177258,182301.05062772986,63
2017,V6C,Commercial,955532.89194554,180427.1391324723,37
2017,V6C,Commercial,1261569.3713743158,193393.44195141303,11
2017,V6C,Commercial,1086239.472109749,178222.5280865997,6
2017,V6C,Commercial,1140466.0105592632,213203.03970373672,36
2017,V6C,Commercial,1064932.7718021034,223953.79167718728,47
2017,V6C,Commercial,1168384.1220801247,219417.08652458343,31
2017,V6C,Commercial,1357266.3459939044,194458.52819361145,27
2017,V6C,Commercial,1158241.5804146258,225951.8803894624,44
2017,V6C,Commercial,1019955.3751429431,217254.40845415447,29
2017,V6C,Commercial,1035003.3599016399,170544.69056085992,38
2017,V6C,Commercial,1108617.383178351,183156.78894222263,22
2017,V6C,Comprehensive Development,807549.3591893823,360717.31936616683,45
2017,V6C,Comprehensive Development,870228.2750641429,363493.2782274943,14
2017,V6C,Comprehensive Development,1112397.465170524,371364.8982834992,20
2017,V6C,Comprehensive Development,1113312.627653263,286332.7055817844,46
2017,V6C,Comprehensive Development,1074472.7658975315,301766.69529175013,18
2017,V6C,Comprehensive Development,1125299.4984295757,271711.86255876924,35
2017,V6C,Comprehensive Development,898842.0961178979,270594.8264040329,6
2017,V6C,Comprehensive Development,915429.3161580554,277498.0220311018,46
2017,V6C,Comprehensive Development,1098555.2891881047,288622.2549428128,37
2017,V6C,Comprehensive Development,999309.1998198774,355181.98393740435,15
2017,V6C,Comprehensive Development,1106235.0233305243,321593.3102402576,30
2017,V6C,Comprehensive Development,1086836.7000149277,361324.6346475632,17
2017,V6C,Comprehensive Development,946270.5641862832,288456.81688374974,18
2017,V6C,Comprehensive Development,851787.4724996005,316464.9023405352,15
2017,V6C,Comprehensive Development,937466.0772367682,274095.8785382943,24
2017,V6C,Comprehensive Development,1047438.6642694428,295973.56507787976,29
2017,V6C,Comprehensive Development,792056.3157666065,319559.34062041366,38
2017,V6C,Comprehensive Development,1086826.2675407971,272215.66762705357,22
2017,V6C,Comprehensive Development,956764.9772842741,280533.6886263555,44
2017,V6C,Comprehensive Development,1062312.920815219,363913.7757588592,35
2017,V6C,Historic Area,1481138.3858140665,197102.12580957555,60
2017,V6C,Historic Area,1499948.7700690469,164344.1650539518,50
2017,V6C,Historic Area,1502641.8584534202,238567.50927191984,68
2017,V6C,Historic Area,1431373.3912154161,211762.57746379016,61
2017,V6C,Historic Area,1292317.2105151555,177789.37892389589,25
2017,V6C,Historic Area,1182714.3446336058,183384.04339275224,54
2017,V6C,Historic Area,1235462.010836016,192303.51930455767,34
2017,V6C,Historic Area,1442590.8406448849,221239.36158418012,51
2017,V6C,Industrial,2034429.528121692,226886.79116049025,0
2017,V6C,Industrial,1882999.204790729,223404.03277132675,1
2017,V6C,Industrial,1410046.9658402975,196796.2582077619,3
2017,V6C,Industrial,1473452.94511935,250559.13709768775,5
2017,V6C,Industrial,1554181.3316830797,235056.59223547086,6
2017,V6C,Industrial,1502609.9703757458,234124.2332770485,10
2017,V6C,Industrial,1896771.7944229029,224655.3376546639,5
2017,V6C,Industrial,1876892.0678122654,271492.88488702616,4
2017,V6C,Industrial,1794024.5995560512,275963.71040837455,1
2017,V6C,Industrial,1576204.6677232382,192746.77758399813,6
2017,V6C,Industrial,1633475.052277111,222826.74061236234,4
2017,V6C,Multiple Family Dwelling,833928.1342861764,299626.0292513927,46
2017,V6C,Multiple Family Dwelling,678852.0481194077,233227.18649210848,7
2017,V6C,Multiple Family Dwelling,817998.0494104223,232024.62458678085,18
2017,V6C,One Family Dwelling,2081749.5282763299,278431.1512697427,32
2017,V6C,One Family Dwelling,2394776.9204879077,326855.7308201574,109
2017,V6C,One Family Dwelling,1631291.6421546892,266861.3874011752,134
2017,V6C,One Family Dwelling,2102077.6424310245,303608.77386875043,170
2017,V6C,One Family Dwelling,1810303.4122073245,263455.43385271553,56
2017,V6C,One Family Dwelling,1652914.8175093178,271331.1360895116,118
2017,V6C,Two Family Dwelling,1609048.1399024674,158921.8532659492,0
2017,V6C,Two Family Dwelling,1599596.4583896913,195490.70984255182,104
2017,V6E,Commercial,1396130.3176847345,196371.30936925145,32
2017,V6E,Commercial,1409535.3884922522,170195.87701172204,50
2017,V6E,Commercial,1129234.693755082,175633.79993581236,31
2017,V6E,Comprehensive Development,990212.2779785627,293902.0039533996,25
2017,V6E,Historic Area,1245540.2449841818,199124.005635261,23
2017,V6E,Historic Area,1496763.709393654,234857.64320500722,57
2017,V6E,Historic Area,1256192.2675192598,160890.60051551732,90
2017,V6E,Industrial,1524320.9714747972,276658.12186041963,4
2017,V6E,Industrial,1739744.1486308002,275621.804967053,8
2017,V6E,Industrial,1684597.0030605085,272950.9272190401,5
2017,V6E,Industrial,1560872.4194906636,193223.89044725936,0
2017,V6E,Industrial,1856990.7473063602,277781.4588504091,5
2017,V6E,Industrial,1493582.1894727056,240693.9191036778,4
2017,V6E,Industrial,1368022.3341177546,235981.09375303492,2
2017,V6E,Industrial,1756266.522716882,255044.58543893462,0
2017,V6E,Industrial,1718501.9366997862,273279.66833308764,1
2017,V6E,Industrial,1482175.706432136,243858.53887517558,5
2017,V6E,Industrial,1495506.316048051,232800.50549750816,2
2017,V6E,Industrial,1442069.4637497852,226582.91749684114,8
2017,V6E,Industrial,1368990.7602914665,259498.41547100293,3
2017,V6E,Industrial,1704444.7006411774,207782.9991960939,3
2017,V6E,Industrial,1430573.920063225,255759.32380207782,1
2017,V6E,Industrial,1830875.084735874,228062.04528007732,1
2017,V6E,Industrial,2036124.355344327,196387.21048195602,8
2017,V6E,Industrial,1433736.9765160012,227102.58677706344,8
2017,V6E,Multiple Family Dwelling,920694.5178997782,262963.634776606,79
2017,V6E,Multiple Family Dwelling,760546.2026843323,212463.00778803465,6
2017,V6E,One Family Dwelling,1853058.1585908027,230823.95505803893,131
2017,V6E,One Family Dwelling,2329539.484327145,299887.10958142567,147
2017,V6E,One Family Dwelling,2358645.246296523,225677.53581094186,61
2017,V6E,One Family Dwelling,1874628.4343541022,227263.48843927582,157
2017,V6E,One Family Dwelling,1968429.5445409294,326134.88295199693,164
2017,V6E,One Family Dwelling,2007698.812080312,323103.76078619284,180
2017,V6E,One Family Dwelling,2391061.658413788,306284.88082983554,16
2017,V6E,One Family Dwelling,2242293.591704617,293184.1581434443,157
2017,V6E,One Family Dwelling,1800051.9371254032,229439.59236379527,26
2017,V6E,One Family Dwelling,2146912.967632455,251109.6568085612,167
2017,V6E,One Family Dwelling,2081444.7316040508,316683.22650655604,140
2017,V6E,One Family Dwelling,2010186.2194405587,333944.7589208616,62
2017,V6E,One Family Dwelling,2269517.7283706865,309195.878049956,131
2017,V6E,One Family Dwelling,2135623.939428724,309330.05109192326,162
2017,V6E,Two Family Dwelling,1554299.0051177044,169601.8768819832,7
2017,V6E,Two Family Dwelling,1208101.2546931491,148319.18513160094,48
2017,V6E,Two Family Dwelling,1370699.9983962614,153442.220366054,0
2017,V6E,Two Family Dwelling,1297392.6025904452,150341.89814228207,56
2017,V6E,Two Family Dwelling,1140990.7394102737,219496.9067717838,101
2017,V6E,Two Family Dwelling,1198062.122385325,165213.15803802517,117
2017,V6G,Commercial,1252580.790622563,192169.51254149547,47
2017,V6G,Commercial,984094.7782766676,226039.2784613646,35
2017,V6G,Commercial,1297686.563457321,170317.0911456663,37
2017,V6G,Commercial,1117093.5387191821,165588.79814852285,11
2017,V6G,Comprehensive Development,996526.326146785,279788.5085405288,4
2017,V6G,Comprehensive Development,787723.2833155299,270349.713222575,35
2017,V6G,Comprehensive Development,838849.6211904903,360675.62661898177,26
2017,V6G,Comprehensive Development,1043544.3927692291,301678.47069894377,33
2017,V6G,Comprehensive Development,1027893.863302152,261065.0662224006,2
2017,V6G,Historic Area,1420386.2250963426,228138.45052577832,13
2017,V6G,Historic Area,1083322.7002956169,186558.02119041732,0
2017,V6G,Historic Area,1232864.1516030647,203051.1253639199,88
2017,V6G,Historic Area,1204961.5712164303,190626.9956458424,11
2017,V6G,Historic Area,1303035.5175116537,204082.37579342353,27
2017,V6G,Historic Area,1406334.5391836269,191911.1514357752,36
2017,V6G,Historic Area,1139705.6454201713,178002.65687109958,46
2017,V6G,Historic Area,1057644.1018090937,209233.46422879695,23
2017,V6G,Historic Area,1494378.256145533,187352.0293011999,3
2017,V6G,Historic Area,1359877.3125477494,212100.84700881544,15
2017,V6G,Historic Area,1100170.409678121,230707.9390530727,74
2017,V6G,Industrial,1850515.779498371,220804.2676294014,10
2017,V6G,Industrial,1766635.5583871345,261723.9246475411,9
2017,V6G,Industrial,1546873.0310161493,273452.2874942419,1
2017,V6G,Industrial,1977470.6556716776,253278.95997328972,5
2017,V6G,Industrial,1420843.0761961075,240792.20106104965,8
2017,V6G,Industrial,1648038.9718120103,253821.81202695178,6
2017,V6G,Industrial,1819965.009861402,250265.77295656106,7
2017,V6G,Industrial,1970213.887365733,225708.54635745753,4
2017,V6G,Industrial,1948087.4598621489,194312.14172349023,7
2017,V6G,Industrial,1516877.5456337093,253577.1986047191,7
2017,V6G,Industrial,1759114.995380165,266358.48325138225,4
2017,V6G,Industrial,1922570.0073507933,213533.4546147665,5
2017,V6G,Multiple Family Dwelling,968837.5773339982,236954.02955620273,88
2017,V6G,Multiple Family Dwelling,921732.1786800236,269800.51159279625,49
2017,V6G,Multiple Family Dwelling,757414.7936933354,304576.5738364569,22
2017,V6G,Multiple Family Dwelling,925603.3215367888,218147.99474122698,17
2017,V6G,Multiple Family Dwelling,901990.978035573,287191.62179649714,43
2017,V6G,Multiple Family Dwelling,882969.0020332257,244978.7325711996,2
2017,V6G,One Family Dwelling,1843464.302397038,327332.66651601566,121
2017,V6G,One Family Dwelling,2227365.4879013486,296858.32296105113,84
2017,V6G,One Family Dwelling,2041178.4761667324,253497.59179054937,165
2017,V6G,One Family Dwelling,1925124.6484891195,260926.11417626296,111
2017,V6G,One Family Dwelling,1659866.8452129646,259697.47992728738,139
2017,V6G,One Family Dwelling,1716056.9726155158,297767.09337592917,175
2017,V6G,One Family Dwelling,2041061.2640594188,235974.67331098957,147
2017,V6G,One Family Dwelling,1779913.0342641727,321132.4505965922,27
2017,V6G,One Family Dwelling,1712972.55597743,279630.01685016765,161
2017,V6G,One Family Dwelling,2225498.408451017,299070.9676183045,77
2017,V6G,One Family Dwelling,1650532.1289981029,230977.39415679788,112
2017,V6G,One Family Dwelling,2234563.319091716,246024.19456873144,31
2017,V6G,One Family Dwelling,1901021.2338701705,258373.12139988164,94
2017,V6G,One Family Dwelling,2268205.1410206193,298798.5782150417,16
2017,V6G,One Family Dwelling,2020066.160407125,246197.03004134572,173
2017,V6G,One Family Dwelling,1771186.4517394346,275183.61059528025,98
2017,V6G,Two Family Dwelling,1190017.6869564753,166020.73504463368,123
2017,V6G,Two Family Dwelling,1390259.311766619,157137.6736339793,122
2017,V6G,Two Family Dwelling,1512007.0113050072,182453.36793560942,118
2017,V6G,Two Family Dwelling,1390962.6448836091,174527.02749523122,97
2017,V6G,Two Family Dwelling,1577325.8656682847,206037.78931506275,3
2017,V6G,Two Family Dwelling,1288929.3340810987,208343.24539257144,37
2017,V6G,Two Family Dwelling,1525101.766093283,194903.33348952944,93
2017,V6G,Two Family Dwelling,1568814.9117850603,213387.39012462655,101
2017,V6G,Two Family Dwelling,1424649.7540757821,194132.81644068207,98
2017,V6G,Two Family Dwelling,1499054.98807737,159650.04090044295,93
2017,V6G,Two Family Dwelling,1462829.320638685,151540.79706677079,27
2017,V6G,Two Family Dwelling,1380389.0275409564,208257.3011781915,41
2017,V6G,Two Family Dwelling,1527172.6251089845,217732.95732020462,76
2017,V6G,Two Family Dwelling,1287394.4953137494,177901.63053369787,2
2017,V6G,Two Family Dwelling,1541930.9939660295,151900.35548769188,71
2017,V6G,Two Family Dwelling,1259452.8708182438,175151.64273034502,45
2017,V6G,Two Family Dwelling,1488635.0928162977,160615.05599510015,47
2017,V6G,Two Family Dwelling,1162209.589180088,193472.22791556537,87
2017,V6G,Two Family Dwelling,1546131.044726447,170991.08530151134,107
2017,V6H,Commercial,1122251.0693479013,203860.02561436946,17
2017,V6H,Commercial,1366950.8097671133,174060.1503576477,30
2017,V6H,Commercial,1190421.4939336188,223477.0417075017,9
2017,V6H,Commercial,983771.6200363021,172011.83066102667,3
2017,V6H,Commercial,1315265.1813377107,217723.26138373424,47
2017,V6H,Commercial,1347684.0544652317,184122.69677187668,10
2017,V6H,Commercial,1419539.422722504,168412.37081481755,21
2017,V6H,Commercial,987952.6048753039,200161.2997283515,34
2017,V6H,Commercial,1297616.61918592,227738.6989744314,45
2017,V6H,Commercial,1398207.5813586027,215004.97808161803,13
2017,V6H,Commercial,1344590.148009176,185935.6075298421,27
2017,V6H,Commercial,998881.7458192605,221622.09536247465,21
2017,V6H,Commercial,1101170.340776118,165043.36849551206,44
2017,V6H,Commercial,982012.8742189873,234676.33015684414,48
2017,V6H,Commercial,1387464.6312264435,226009.6399986625,46
2017,V6H,Commercial,1090943.912487093,237962.72794194488,18
2017,V6H,Comprehensive Development,903626.648948086,337071.3880389847,44
2017,V6H,Comprehensive Development,846795.9903105347,343262.39669842034,28
2017,V6H,Comprehensive Development,766431.3821276625,332543.3531436766,0
2017,V6H,Comprehensive Development,1082331.02360984,320299.8211438486,27
2017,V6H,Comprehensive Development,1136883.4501015581,365044.6651849147,35
2017,V6H,Comprehensive Development,1062898.7716151811,300207.36741804547,20
2017,V6H,Comprehensive Development,1001989.944427894,289285.12304876983,4
2017,V6H,Comprehensive Development,915282.39498147,299037.0520984994,31
2017,V6H,Comprehensive Development,1102381.9823218735,268360.7312592003,32
2017,V6H,Comprehensive Development,979475.3919096428,301978.5198630965,10
2017,V6H,Comprehensive Development,844084.2975875937,337171.50097230956,23
2017,V6H,Comprehensive Development,955601.0542060984,303981.1683815013,30
2017,V6H,Comprehensive Development,785882.886171246,371590.65982321417,2
2017,V6H,Comprehensive Development,788464.789443216,300986.72169625387,33
2017,V6H,Historic Area,1496753.5936992082,208568.58301875132,21
2017,V6H,Historic Area,1513919.3170430472,220051.55424283777,98
2017,V6H,Historic Area,1557221.0853949485,225648.71336741903,42
2017,V6H,Historic Area,1423971.3682518296,165743.38384989585,83
2017,V6H,Historic Area,1282702.7904090316,234949.2298051897,87
2017,V6H,Historic Area,1082307.0094169711,160116.67785687916,73
2017,V6H,Industrial,1676412.8394799924,257172.29300409814,9
2017,V6H,Industrial,1814387.1883259518,252668.39034281287,0
2017,V6H,Multiple Family Dwelling,706100.7252887744,223877.33410059428,6
2017,V6H,Multiple Family Dwelling,664310.7751420094,256254.1304026275,48
2017,V6H,Multiple Family Dwelling,693561.8071209607,295048.6909823411,32
2017,V6H,Multiple Family Dwelling,808980.9955547798,310609.00125461473,48
2017,V6H,Multiple Family Dwelling,941178.2026658417,301755.5833158976,96
2017,V6H,Multiple Family Dwelling,851878.9283890497,219084.5882239147,1
2017,V6H,Multiple Family Dwelling,879820.8280751376,250417.8883847472,68
2017,V6H,Multiple Family Dwelling,808127.8133289188,271509.8826237191,24
2017,V6H,Multiple Family Dwelling,890358.1654094124,270971.6927037353,94
2017,V6H,Multiple Family Dwelling,758431.3646328525,277351.1708528096,67
2017,V6H,Multiple Family Dwelling,981235.0449958389,250033.95384802425,13
2017,V6H,Multiple Family Dwelling,750589.2943289004,277187.6629097227,87
2017,V6H,Multiple Family Dwelling,831878.4438724103,293077.1731136383,74
2017,V6H,Multiple Family Dwelling,968826.905240674,281188.0633824785,59
2017,V6H,Multiple Family Dwelling,958176.9810304508,220811.27761200938,47
2017,V6H,Multiple Family Dwelling,924244.2535465019,240396.27271510672,10
2017,V6H,Multiple Family Dwelling,711791.7299080039,255231.4919936945,77
2017,V6H,Multiple Family Dwelling,677710.7303768069,214387.96799057873,95
2017,V6H,Multiple Family Dwelling,662284.8754251007,234671.80709605676,4
2017,V6H,Multiple Family Dwelling,895924.2654892685,232139.9254880079,26
2017,V6H,One Family Dwelling,1796021.7376486792,235094.70663527097,103
2017,V6H,One Family Dwelling,1908994.2851525173,274640.29035556206,162
